payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202306-00001,COLL-202306-00014,ACC0011173,IND1907002918,2023-06-11,273.37,debit_order,False,1183.96
REC-202306-00002,COLL-202306-00029,ACC0001949,IND1902008140,2023-06-30,801.65,debit_order,False,1223.76
REC-202306-00003,COLL-202306-00042,ACC0030201,IND2107002200,2023-06-19,1950.44,cash_deposit,False,9312.8
REC-202306-00004,COLL-202306-00028,ACC0059296,IND2301017120,2023-06-14,1330.48,eft,False,1065.59
REC-202306-00005,COLL-202306-00026,ACC0057151,IND2212002021,2023-06-27,251.76,card,False,309.23
REC-202306-00006,COLL-202306-00037,ACC0041049,IND2202017193,2023-06-26,1244.22,eft,False,2744.23
REC-202306-00007,COLL-202306-00021,ACC0006043,IND1904012474,2023-07-14,354.98,debit_order,False,273.02
REC-202306-00008,COLL-202306-00008,ACC0016874,IND1911014924,2023-06-05,72.14,card,False,312.97
REC-202306-00009,COLL-202306-00005,ACC0024661,IND2103009989,2023-07-07,235.38,cash_deposit,True,255.36
REC-202306-00010,COLL-202306-00025,ACC0025300,IND2104009969,2023-06-17,887.35,cash_deposit,True,1521.88
REC-202306-00011,COLL-202306-00006,ACC0064548,COM2304000391,2023-06-21,1678.73,card,False,11740.87
REC-202306-00012,COLL-202306-00027,ACC0037615,IND2201004632,2023-06-04,1192.68,debit_order,False,1421.19
REC-202306-00013,COLL-202306-00013,ACC0002414,IND1902014095,2023-06-11,1031.42,cash_deposit,True,1944.29
REC-202306-00014,COLL-202306-00020,ACC0047720,IND2207000159,2023-06-27,168.45,card,False,121.02
REC-202306-00015,COLL-202306-00032,ACC0016594,IND1911008386,2023-06-24,430.14,eft,True,697.04
REC-202306-00016,COLL-202306-00044,ACC0030201,IND2107002200,2023-06-20,1893.74,eft,False,8086.82
REC-202306-00017,COLL-202306-00012,ACC0043415,IND2204000063,2023-06-13,595.48,debit_order,False,898.28
REC-202306-00018,COLL-202306-00003,ACC0000166,IND1901004971,2023-06-24,800.01,eft,False,1495.89
