response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-201906-0000001,CAMP-2019-001,IND1906007536,ACC0009679,2019-06-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000002,CAMP-2019-001,IND1906009458,ACC0009305,2019-06-14,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000003,CAMP-2019-001,IND1906013496,ACC0009086,2019-06-07,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000004,CAMP-2019-001,IND1906017309,ACC0008398,2019-06-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000005,CAMP-2019-001,IND1906004452,ACC0008531,2019-06-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000006,CAMP-2019-001,IND1906012884,ACC0009538,2019-06-24,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000007,CAMP-2019-001,IND1906009582,ACC0008945,2019-06-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000008,CAMP-2019-001,IND1906006466,ACC0009078,2019-06-06,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000009,CAMP-2019-001,IND1906011875,ACC0009703,2019-06-23,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000010,CAMP-2019-001,IND1906003888,ACC0008858,2019-06-13,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000011,CAMP-2019-001,IND1906010819,ACC0009532,2019-06-11,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000012,CAMP-2019-001,IND1906001111,ACC0008625,2019-06-11,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000013,CAMP-2019-001,IND1906004613,ACC0008401,2019-06-23,opened,,sms,Customer opened or viewed the campaign message.
RESP-201906-0000014,CAMP-2019-001,IND1906002332,ACC0009737,2019-06-21,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000015,CAMP-2019-001,IND1906000208,ACC0008771,2019-06-10,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000016,CAMP-2019-001,IND1906003517,ACC0009492,2019-06-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201906-0000017,CAMP-2019-001,IND1906006390,ACC0009550,2019-06-21,clicked,,sms,Customer clicked through to campaign landing page or product information.
