transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,71,2024-12-14,04:48:16,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,71,2024-12-31,03:26:33,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.47,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,71,2024-12-23,04:04:46,1492.99,Debit,Completed,,Loan Payment - LN2019010000010 - Partial,False,,1.41,,Automated,Home Loan,partial_payment,False,loan_payment_generator,False,
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,71,2024-12-29,04:29:59,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.38,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,71,2024-12-22,02:55:26,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,71,2024-12-30,03:07:46,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.26,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,71,2024-12-30,03:50:12,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,71,2024-12-20,03:14:13,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000009,ACC0000761,IND19003341,LN2019010000037,LDO20240000001,70,2024-12-10,03:54:32,1929.69,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000037,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,status_inconsistency
TXNL202400000010,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,71,2024-12-13,04:49:14,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000011,ACC0001439,IND19009694,LN2019010000095,LDO20240000010,71,2024-12-18,03:45:45,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,1.25,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000012,ACC0000263,IND19010479,LN2019010000097,LDO20240000006,71,2024-12-14,02:21:59,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202400000013,ACC0000410,IND19006375,LN2019010000101,LDO20240000011,71,2024-12-22,02:00:57,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
