transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,81,2025-10-14,06:14:50,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,81,2025-10-31,03:22:33,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000003,ACC0001490,IND19011784,LN2019010000010,LDO20250000001,81,2025-10-23,02:07:15,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,1.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000004,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,81,2025-10-22,02:37:29,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000005,ACC0000731,IND19012784,LN2019010000018,LDO20250000001,81,2025-10-30,02:52:46,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000006,ACC0000999,IND19000704,LN2019010000021,LDO20250000002,81,2025-10-30,03:25:44,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.6,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000007,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,81,2025-10-20,04:01:48,1585.16,Debit,Failed,account_blocked,Loan Payment - LN2019010000034,False,,1.31,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000008,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,80,2025-10-10,02:34:33,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000009,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,81,2025-10-13,04:53:17,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000010,ACC0000263,IND19010479,LN2019010000097,LDO20250000004,81,2025-10-14,04:57:36,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.18,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000011,ACC0000410,IND19006375,LN2019010000101,LDO20250000005,81,2025-10-22,02:09:40,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.41,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
