transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202300000001,ACC0001282,IND19007129,LN2019010000002,LDO20230000001,48,2023-01-14,04:47:37,1592.74,Debit,Completed,,Loan Payment - LN20190100...,False,,1.78,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202300000002,ACC0000071,IND19001466,LN2019010000009,,48,2023-01-31,04:22:30,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000003,ACC0001490,IND19011784,LN2019010000010,,48,2023-01-23,04:11:11,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000004,ACC0000278,IND19005139,LN2019010000015,LDO20230000002,48,2023-01-29,04:59:31,2472.86,Debit,Failed,bank_timeout,Loan Payment - LN2019010000015,False,,0.21,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000005,ACC0000597,IND19000749,LN2019010000017,,48,2023-01-22,04:33:42,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000006,ACC0000731,IND19012784,LN2019010000018,LDO20230000003,48,2023-01-30,04:35:19,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000007,ACC0000999,IND19000704,LN2019010000021,LDO20230000004,48,2023-01-30,03:59:22,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000008,ACC0000362,IND19010400,LN2019010000034,LDO20230000005,48,2023-01-20,02:03:59,2382.53,Debit,Completed,,Loan Payment - LN2019010000034 - Extra Principal,False,,1.99,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202300000009,ACC0000761,IND19003341,LN2019010000037,LDO20230000006,47,2023-01-10,04:12:39,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.58,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000010,ACC0000361,IND19010400,LN2019010000048,,48,2023-01-30,03:01:57,760.33,Debit,Completed,,Loan Payment - LN2019010000048 - Partial,False,,2.5,,Automated,Personal Loan,partial_payment,False,loan_payment_generator,False,
TXNL202300000011,ACC0000305,IND19009608,LN2019010000064,LDO20230000007,48,2023-01-15,04:04:12,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.17,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000012,ACC0000093,IND19006568,LN2019010000071,LDO20230000008,48,2023-01-13,04:08:57,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000013,ACC0000412,IND19013952,LN2019010000075,,48,2023-01-31,02:29:05,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000014,ACC0000227,IND19010979,LN2019010000078,LDO20230000009,48,2023-01-13,03:22:10,935.16,Debit,Completed,,Loan Payment - LN2019010000078 - Extra Principal,False,,0.43,,Automated,Vehicle Loan,extra_payment,False,loan_payment_generator,False,
TXNL202300000015,ACC0001439,IND19009694,LN2019010000095,,48,2023-01-18,02:30:05,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202300000016,ACC0000263,IND19010479,LN2019010000097,,48,2023-01-14,03:15:10,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
