case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202505-00001,ACC0009213,IND1906000700,1418.29,56,early_collections,2025-05-09,sms,,,,closed,David Govender,Former churned customer returned; new arrears flagged after failed debit order. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00002,ACC0033014,IND2109011290,2440.93,24,pre_delinquent,2025-05-29,app_message,,,,closed,Pieter van der Merwe,"Former churned customer returned; new arrears flagged after failed debit order. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202505-00003,ACC0033014,IND2109011290,2867.69,72,late_collections,2025-05-25,app_message,849.89,2025-06-02,settlement_offer,resolved,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Arrangement agreed: R850/month for 6 months starting 6 October. Arrangement: settlement offer."
COLL-202505-00004,ACC0085501,COM2403000305,4482.06,12,pre_delinquent,2025-05-25,phone_call,,,,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202505-00005,ACC0098589,IND2411013233,2726.12,31,early_collections,2025-05-07,app_message,969.84,2025-05-28,settlement_offer,resolved,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Settlement offer of R970 communicated; customer requested until month-end. Arrangement: settlement offer.
COLL-202505-00006,ACC0063027,IND2304007996,2416.28,84,late_collections,2025-05-18,sms,,,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202505-00007,ACC0040808,IND2202022595,4290.64,44,early_collections,2025-05-05,email,,,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R2 500 communicated; customer requested until month-end.
COLL-202505-00008,ACC0074748,IND2310022739,1651.88,7,pre_delinquent,2025-05-17,phone_call,268.96,2025-05-25,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R269/month for 6 months starting 18 April.
COLL-202505-00009,ACC0036561,IND2112004166,392.07,61,late_collections,2025-05-18,letter,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 28 November.
COLL-202505-00010,ACC0066020,IND2305012864,2027.56,28,pre_delinquent,2025-05-18,app_message,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00011,ACC0087277,IND2405002132,3458.85,118,legal,2025-05-31,branch_visit,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required. Escalating to legal."
COLL-202505-00012,ACC0070583,IND2307002508,725.98,25,pre_delinquent,2025-05-23,sms,,,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00013,ACC0099070,IND2412011790,2402.46,119,legal,2025-05-14,phone_call,,,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 18 March. Escalating to legal.
COLL-202505-00014,ACC0063876,IND2304011284,4313.98,36,early_collections,2025-05-16,branch_visit,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R750/month for 6 months starting 11 May.
COLL-202505-00015,ACC0022522,IND2101012050,2736.34,42,early_collections,2025-05-09,phone_call,,,payment_holiday,open,David Govender,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: payment holiday."
COLL-202505-00016,ACC0074571,COM2309000094,4308.52,7,pre_delinquent,2025-05-23,branch_visit,1966.11,2025-05-29,,resolved,David Govender,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 966 communicated; customer requested until month-end.
COLL-202505-00017,ACC0082926,IND2402016405,3516.55,78,late_collections,2025-05-09,app_message,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Settlement offer of R1 500 communicated; customer requested until month-end.
COLL-202505-00018,ACC0032479,IND2109012712,1776.4,96,legal,2025-05-04,email,665.01,2025-05-27,,open,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00019,ACC0029328,IND2106007015,3639.74,43,early_collections,2025-05-19,email,,,,open,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202505-00020,ACC0026736,IND2104016689,200.0,25,pre_delinquent,2025-05-31,phone_call,,,,closed,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202505-00021,ACC0037523,IND2201009942,200.0,70,late_collections,2025-05-04,sms,,,,open,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order.
COLL-202505-00022,ACC0060693,IND2302008551,579.52,114,legal,2025-05-29,sms,129.51,2025-06-05,,resolved,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00023,ACC0052734,IND2209004643,1474.02,4,pre_delinquent,2025-05-11,phone_call,350.84,2025-05-12,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R351 cash. Account now current."
COLL-202505-00024,ACC0103996,IND2502011220,4090.15,55,early_collections,2025-05-19,letter,884.98,2025-05-17,,open,Ayanda Mthembu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202505-00025,ACC0054708,IND2211016979,1530.87,230,write_off,2025-05-10,phone_call,,,,closed,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R750 cash. Account now current."
COLL-202505-00026,ACC0030572,IND2107011227,4161.01,26,pre_delinquent,2025-05-16,branch_visit,,,,closed,David Govender,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202505-00027,ACC0051467,IND2209016158,1024.42,53,early_collections,2025-05-30,email,443.14,2025-05-13,,resolved,Johan Botha,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202505-00028,ACC0071557,IND2308016547,513.79,117,legal,2025-05-19,phone_call,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required. Escalating to legal."
COLL-202505-00029,ACC0020318,IND2007000136,1597.71,27,pre_delinquent,2025-05-05,app_message,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R500/month for 6 months starting 3 July.
COLL-202505-00030,ACC0067876,IND2306021413,1852.84,110,legal,2025-05-19,email,780.83,2025-05-22,,open,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled. Escalating to legal.
COLL-202505-00031,ACC0066912,IND2305024847,1759.02,45,early_collections,2025-05-28,branch_visit,,,,resolved,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer visited branch, paid R500 cash. Account now current."
COLL-202505-00032,ACC0073483,IND2309014112,2924.17,49,early_collections,2025-05-05,phone_call,,,,open,Thabo Mokoena,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R350 by month-end."
COLL-202505-00033,ACC0021782,IND2101000606,1256.4,8,pre_delinquent,2025-05-04,sms,371.7,2025-05-09,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R372 by month-end."
COLL-202505-00034,ACC0103259,IND2502003528,2891.33,1,pre_delinquent,2025-05-23,phone_call,,,,open,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202505-00035,ACC0047885,IND2207003875,829.57,14,pre_delinquent,2025-05-21,app_message,304.26,2025-05-18,,closed,David Govender,"New case opened from failed loan repayment and churned relationship status. Customer in Gauteng, low income band — hardship assessment required."
COLL-202505-00036,ACC0071557,IND2308016547,581.63,44,early_collections,2025-05-02,sms,,,restructured,open,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end. Arrangement: restructured."
