suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-201906-00001,ACC0001482,IND1901001446,branch_visit,27/06/2019 15:50,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-201906-00002,ACC0002844,IND1902010577,branch_visit,01/06/2019 14:30,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-201906-00003,ACC0000656,IND1901013092,branch_visit,22/06/2019 08:10,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-201906-00004,ACC0000669,IND1901015013,phone_call,24/06/2019 16:56,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-201906-00005,ACC0000793,IND1901015483,branch_visit,04/06/2019 08:05,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201906-00006,ACC0006295,IND1904011761,branch_visit,20/06/2019 08:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-201906-00007,ACC0004259,IND1903008085,phone_call,18/06/2019 14:41,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-201906-00008,ACC0003528,IND1903006086,branch_visit,25/06/2019 14:15,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-201906-00009,ACC0001931,IND1902007273,phone_call,27/06/2019 18:19,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-201906-00010,ACC0000463,IND1901014060,branch_visit,09/06/2019 08:45,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-201906-00011,ACC0000265,IND1901009394,phone_call,05/06/2019 15:15,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201906-00012,ACC0006817,IND1904002143,phone_call,10/06/2019 14:32,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-201906-00013,ACC0002836,IND1902014394,branch_visit,17/06/2019 09:20,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-201906-00014,ACC0005396,IND1903016920,phone_call,22/06/2019 15:15,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-201906-00015,ACC0000505,IND1901012808,phone_call,19/06/2019 16:48,Please allow customers to book branch appointments from the app.,branch_service,reviewed
