suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-201903-00001,ACC0004910,IND19014535,phone_call,18/03/2019 17:06,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-201903-00002,ACC0000463,IND19014060,phone_call,15/03/2019 08:56,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-201903-00003,ACC0004311,IND19019711,branch_visit,02/03/2019 13:10,Please make statements easier to download for tax and rental applications.,other,implemented
SUG-201903-00004,ACC0003613,IND19006607,branch_visit,20/03/2019 15:45,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-201903-00005,ACC0003829,IND19007821,phone_call,06/03/2019 09:42,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201903-00006,ACC0003782,IND19008982,branch_visit,11/03/2019 14:50,The branch queue system should send an SMS when it is nearly your turn.,branch_service,reviewed
SUG-201903-00007,ACC0002733,IND19007741,phone_call,24/03/2019 13:41,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-201903-00008,ACC0001660,COM19000038,phone_call,16/03/2019 17:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-201903-00009,ACC0004312,IND19010771,phone_call,31/03/2019 10:22,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
SUG-201903-00010,ACC0000900,IND19010656,phone_call,07/03/2019 14:17,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-201903-00011,ACC0001319,IND19001665,phone_call,06/03/2019 09:41,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-201903-00012,ACC0002211,IND19006386,branch_visit,22/03/2019 15:20,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-201903-00013,ACC0001012,IND19008033,branch_visit,23/03/2019 09:05,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-201903-00014,ACC0004478,IND19017796,phone_call,23/03/2019 14:46,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201903-00015,ACC0002361,IND19013132,branch_visit,26/03/2019 09:10,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-201903-00016,ACC0001841,IND19001222,phone_call,16/03/2019 12:23,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-201903-00017,ACC0001436,IND19002442,phone_call,29/03/2019 18:57,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-201903-00018,ACC0000104,IND19005327,phone_call,21/03/2019 10:24,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
SUG-201903-00019,ACC0004495,IND19011670,branch_visit,03/03/2019 14:15,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-201903-00020,ACC0000365,IND19005374,phone_call,25/03/2019 09:11,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
