transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL201900000001,ACC0001282,IND19007129,LN2019010000002,,8,2019-09-14,02:54:42,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000002,ACC0000071,IND19001466,LN2019010000009,,8,2019-09-30,03:21:17,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000003,ACC0001490,IND19011784,LN2019010000010,,8,2019-09-23,04:06:06,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000004,ACC0000278,IND19005139,LN2019010000015,LDO20190000001,8,2019-09-29,02:07:02,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.81,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000005,ACC0000597,IND19000749,LN2019010000017,LDO20190000001,8,2019-09-22,03:41:42,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000006,ACC0000731,IND19012784,LN2019010000018,LDO20190000001,8,2019-09-30,02:52:38,4603.72,Debit,Failed,account_blocked,Loan Payment - LN2019010000018,False,,1.23,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000007,ACC0000999,IND19000704,LN2019010000021,LDO20190000001,8,2019-09-30,04:06:37,1106.27,Debit,Completed,,Loan Payment - LN20190100...,False,,1.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL201900000008,ACC0000362,IND19010400,LN2019010000034,LDO20190000001,8,2019-09-20,03:13:47,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000009,ACC0000761,IND19003341,LN2019010000037,LDO20190000001,7,2019-09-10,03:04:08,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000010,ACC0000661,IND19013332,LN2019010000040,LDO20190000001,8,2019-09-25,03:25:48,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.38,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000011,ACC0000361,IND19010400,LN2019010000048,LDO20190000001,8,2019-09-30,03:47:11,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,1.4,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000012,ACC0000305,IND19009608,LN2019010000064,LDO20190000001,8,2019-09-15,03:20:19,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.05,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000013,ACC0000093,IND19006568,LN2019010000071,LDO20190000002,8,2019-09-13,03:02:26,1850.78,Debit,Failed,account_blocked,Loan Payment - LN2019010000071,False,,0.57,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000014,ACC0000412,IND19013952,LN2019010000075,,8,2019-09-30,04:11:08,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000015,ACC0000227,IND19010979,LN2019010000078,LDO20190000002,8,2019-09-13,04:32:20,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000016,ACC0000895,IND19014589,LN2019010000089,LDO20190000003,8,2019-09-30,02:27:50,1496.91,Debit,Completed,,Loan Payment - LN2019010000089,False,,0.61,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000017,ACC0000190,IND19004840,LN2019010000090,LDO20190000004,7,2019-09-04,02:21:33,3511.44,Debit,Completed,,Loan Payment - LN2019010000090,False,,1.97,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000018,ACC0001088,IND19010913,LN2019010000094,,8,2019-09-20,04:22:23,27702.74,Debit,Completed,,Loan Payment - LN2019010000094,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000019,ACC0001439,IND19009694,LN2019010000095,LDO20190000002,8,2019-09-18,03:28:11,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.24,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000020,ACC0000263,IND19010479,LN2019010000097,LDO20190000005,8,2019-09-14,04:16:51,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000021,ACC0000410,IND19006375,LN2019010000101,LDO20190000006,8,2019-09-22,04:39:19,1399.59,Debit,Completed,,Loan Payment - LN2019010000101 - Extra Principal,False,,0.21,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL201900000022,ACC0000187,IND19005404,LN2019010000103,LDO20190000003,8,2019-09-29,03:56:55,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000023,ACC0000901,IND19009242,LN2019010000104,LDO20190000004,8,2019-09-28,02:44:12,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,1.35,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000024,ACC0000365,IND19005374,LN2019010000112,,8,2019-09-20,03:00:11,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000025,ACC0000066,IND19000708,LN2019010000114,LDO20190000007,8,2019-09-24,04:55:05,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,0.76,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL201900000026,ACC0000041,IND19003405,LN2019010000118,LDO20190000008,8,2019-09-11,03:15:54,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,1.54,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
