response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202006-0000001,CAMP-2020-003,IND20002597,ACC0019863,2020-06-08,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202006-0000002,CAMP-2020-003,IND20001093,ACC0019962,2020-06-06,converted,8906,sms,Customer accepted offer for home_loan through sms.
RESP-202006-0000003,CAMP-2020-003,IND20002000,ACC0020005,2020-06-07,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202006-0000004,CAMP-2020-003,IND20003338,ACC0019896,2020-06-03,opened,,sms,Customer opened or viewed the campaign message.
RESP-202006-0000005,CAMP-2020-003,IND20001510,ACC0019955,2020-06-04,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202006-0000006,CAMP-2020-003,IND20000542,ACC0019947,2020-06-03,opened,,sms,Customer opened or viewed the campaign message.
RESP-202006-0000007,CAMP-2020-003,IND20000055,ACC0020040,2020-06-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000008,CAMP-2020-003,IND20003002,ACC0019996,2020-06-05,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000009,CAMP-2020-003,IND20002487,ACC0019952,2020-06-02,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000010,CAMP-2020-003,IND20001642,ACC0020039,2020-06-06,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000011,CAMP-2020-003,IND20003295,ACC0019937,2020-06-04,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000012,CAMP-2020-003,IND20000096,ACC0019981,2020-06-05,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000013,CAMP-2020-003,IND20001221,,2020-06-08,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202006-0000014,CAMP-2020-003,IND20003092,ACC0019876,2020-06-01,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202006-0000015,CAMP-2020-003,IND20000267,ACC0019954,2020-06-02,ignored,,branch_poster,No direct action recorded after campaign exposure.
