suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202001-00001,ACC0003651,IND1903018294,branch_visit,25/01/2020 10:45,Please send clearer notifications when account details change.,other,submitted
SUG-202001-00002,ACC0005932,IND1904011112,phone_call,01/01/2020 08:25,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202001-00003,ACC0003510,IND1903002726,phone_call,02/01/2020 18:52,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202001-00004,ACC0018082,IND1911008148,branch_visit,01/01/2020 12:50,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202001-00005,ACC0008014,IND1905005111,phone_call,01/01/2020 18:10,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202001-00006,ACC0010265,IND1907008364,branch_visit,05/01/2020 13:45,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202001-00007,ACC0015193,IND1910006535,phone_call,14/01/2020 07:44,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202001-00008,ACC0001187,IND1901002773,phone_call,13/01/2020 17:59,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202001-00009,ACC0003379,COM1902000033,branch_visit,01/01/2020 13:10,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202001-00010,ACC0002258,IND1902014680,phone_call,27/01/2020 15:14,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202001-00011,ACC0007257,IND1905002485,branch_visit,10/01/2020 09:15,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202001-00012,ACC0010479,IND1907000504,branch_visit,21/01/2020 12:20,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202001-00013,ACC0009684,IND1906018010,branch_visit,30/01/2020 12:10,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202001-00014,ACC0004243,IND1903015877,phone_call,07/01/2020 16:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202001-00015,ACC0015372,IND1910006768,branch_visit,16/01/2020 14:15,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202001-00016,ACC0010811,IND1907002604,phone_call,25/01/2020 10:24,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202001-00017,ACC0017156,IND1911011186,phone_call,12/01/2020 16:44,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202001-00018,ACC0014955,IND1910011341,phone_call,08/01/2020 17:01,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
