suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202003-00001,ACC0007465,IND19013094,branch_visit,18/03/2020 11:30,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202003-00002,ACC0005120,IND19018125,branch_visit,22/03/2020 09:30,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202003-00003,ACC0004822,IND19010352,branch_visit,06/03/2020 08:15,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202003-00004,ACC0012190,IND19004395,branch_visit,31/03/2020 12:45,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202003-00005,ACC0006876,IND19000464,branch_visit,15/03/2020 08:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202003-00006,ACC0014526,IND19013003,branch_visit,07/03/2020 15:20,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202003-00007,ACC0009084,IND19007080,phone_call,04/03/2020 18:56,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202003-00008,ACC0006098,IND19015404,branch_visit,28/03/2020 08:30,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202003-00009,ACC0007463,IND19002379,phone_call,02/03/2020 10:13,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202003-00010,ACC0009830,IND19007707,phone_call,10/03/2020 10:59,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202003-00011,ACC0014771,IND19004724,phone_call,03/03/2020 18:03,Please make statements easier to download for tax and rental applications.,other,submitted
SUG-202003-00012,ACC0013173,IND19018104,branch_visit,14/03/2020 11:10,Please send clearer notifications when account details change.,other,submitted
SUG-202003-00013,ACC0010405,IND19004977,branch_visit,01/03/2020 12:15,Please add a simple way to see pending debit orders before month end.,digital_features,reviewed
SUG-202003-00014,ACC0013359,IND19013327,branch_visit,04/03/2020 08:50,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202003-00015,ACC0010850,IND19010480,phone_call,06/03/2020 13:02,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202003-00016,ACC0017182,COM19000145,branch_visit,01/03/2020 09:45,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
