transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,82,2025-11-14,01:07:49,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,82,2025-11-30,03:03:39,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000003,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,82,2025-11-22,04:25:58,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000004,ACC0000731,IND19012784,LN2019010000018,LDO20250000001,82,2025-11-30,02:34:12,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000005,ACC0000999,IND19000704,LN2019010000021,LDO20250000002,82,2025-11-30,02:35:23,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000006,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,82,2025-11-20,03:52:36,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000007,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,81,2025-11-10,03:25:44,1929.69,Debit,Failed,account_blocked,Loan Payment - LN2019010000037,False,,1.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000008,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,82,2025-11-13,04:53:15,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000009,ACC0000263,IND19010479,LN2019010000097,LDO20250000004,82,2025-11-14,03:34:17,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000010,ACC0000410,IND19006375,LN2019010000101,LDO20250000005,82,2025-11-22,04:39:35,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000011,ACC0000187,IND19005404,LN2019010000103,LDO20250000006,82,2025-11-29,04:58:24,1397.88,Debit,Failed,mandate_limit,Loan Payment - LN2019010000103,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000012,ACC0000365,IND19005374,LN2019010000112,LDO20250000001,82,2025-11-20,04:26:43,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000013,ACC0000812,IND19000596,LN2019010000123,LDO20250000014,81,2025-11-08,04:00:06,3218.63,Debit,Completed,,Loan Payment - LN2019010000123 - Late Fee,False,,0.3,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
