transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500000001,ACC0001282,IND19007129,LN2019010000002,,72,2025-01-14,02:04:27,1672.38,Debit,Completed,,Loan Payment - LN2019010000002 - Late Fee,True,,10.0,,Online,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500000002,ACC0000071,IND19001466,LN2019010000009,,72,2025-01-31,04:50:40,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000003,ACC0001490,IND19011784,LN2019010000010,LDO20250000001,72,2025-01-23,03:13:49,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.26,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000004,ACC0000278,IND19005139,LN2019010000015,LDO20250000002,72,2025-01-29,02:48:29,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.32,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000005,ACC0000597,IND19000749,LN2019010000017,LDO20250000003,72,2025-01-22,04:56:21,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000006,ACC0000731,IND19012784,LN2019010000018,,72,2025-01-30,04:49:03,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,2.5,,Mobile,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000007,ACC0000999,IND19000704,LN2019010000021,,72,2025-01-30,04:19:24,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000008,ACC0000362,IND19010400,LN2019010000034,LDO20250000004,72,2025-01-20,04:49:44,1585.16,Debit,Completed,,Loan Payment - LN20190100...,False,,1.02,,Automated,Home Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500000009,ACC0000761,IND19003341,LN2019010000037,LDO20250000005,71,2025-01-10,04:55:34,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.36,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500000010,ACC0000093,IND19006568,LN2019010000071,LDO20250000007,72,2025-01-13,02:29:32,1473.3,Debit,Failed,mandate_limit,Loan Payment - LN2019010000071 - Recovery,False,,0.51,,Automated,Home Loan,recovery_payment,True,loan_payment_generator,False,
