case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202210-00001,ACC0000975,IND1901015550,1149.68,70,late_collections,2022-10-22,sms,,,settlement_offer,closed,Johan Botha,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Customer called, says employer missed payroll. Promised R1 200 by month-end. Arrangement: settlement offer."
COLL-202210-00002,ACC0000975,IND1901015550,1095.4,69,late_collections,2022-10-31,sms,515.35,2022-11-05,settlement_offer,resolved,Pieter van der Merwe,Former churned customer returned; new arrears flagged after failed debit order. Arrangement agreed: R515/month for 6 months starting 15 January. Arrangement: settlement offer.
COLL-202210-00003,ACC0011198,IND1907003048,3332.53,46,early_collections,2022-10-26,app_message,,,payment_holiday,open,Fatima Patel,Former churned customer returned; new arrears flagged after failed debit order. Debit order returned NSF for third time. Recommend restructuring. Arrangement: payment holiday.
COLL-202210-00004,ACC0025813,IND2104011443,1056.2,74,late_collections,2022-10-24,phone_call,,,,closed,Nomsa Dlamini,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202210-00005,ACC0042404,IND2203002242,3407.73,9,pre_delinquent,2022-10-26,phone_call,,,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202210-00006,ACC0022266,IND2101004059,1800.9,41,early_collections,2022-10-05,letter,750.43,2022-10-17,,open,Johan Botha,"New case opened from failed loan repayment and churned relationship status. Customer in KwaZulu-Natal, low income band — hardship assessment required."
COLL-202210-00007,ACC0035290,IND2111006902,5187.66,59,early_collections,2022-10-24,app_message,,,,resolved,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R1 200 by month-end."
COLL-202210-00008,ACC0039019,COM2201000190,6762.29,34,early_collections,2022-10-29,app_message,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202210-00009,ACC0014416,COM1909000106,14175.56,49,early_collections,2022-10-16,email,,,restructured,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal. Arrangement: restructured."
COLL-202210-00010,ACC0003731,IND1903018494,1965.35,9,pre_delinquent,2022-10-25,sms,374.93,2022-10-23,,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Settlement offer of R375 communicated; customer requested until month-end.
COLL-202210-00011,ACC0038078,IND2201018434,1062.55,6,pre_delinquent,2022-10-18,branch_visit,,,,open,Fatima Patel,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202210-00012,ACC0004557,IND1903013617,1397.51,84,late_collections,2022-10-03,letter,,,restructured,resolved,Thabo Mokoena,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring. Arrangement: restructured.
COLL-202210-00013,ACC0036948,COM2112000142,3803.29,23,pre_delinquent,2022-10-05,branch_visit,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202210-00014,ACC0010320,IND1907011114,1688.14,94,legal,2022-10-09,letter,463.13,2022-10-22,,open,Pieter van der Merwe,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202210-00015,ACC0026345,IND2104003172,1155.01,14,pre_delinquent,2022-10-01,sms,,,,open,Ayanda Mthembu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 9 October.
COLL-202210-00016,ACC0016519,IND1911007596,1808.4,63,late_collections,2022-10-07,phone_call,718.84,2022-10-09,,resolved,Pieter van der Merwe,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202210-00017,ACC0042404,IND2203002242,2559.9,68,late_collections,2022-10-01,phone_call,,,payment_holiday,closed,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Former churned customer returned; new arrears flagged after failed debit order. Arrangement: payment holiday.
