comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,is_complaint,complaint_category
COMM-202409-000001,ACC0034717,IND2111006353,chatbot,inbound,2024-09-24T12:45:05+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,fee_dispute
COMM-202409-000002,ACC0086044,IND2404009817,sms,inbound,2024-09-29T10:29:33+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202409-000003,ACC0040505,IND2202011313,app_message,outbound,2024-09-02T18:09:19+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202409-000004,ACC0088945,IND2406006309,phone_call,inbound,27/09/2024 13:49,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,False,
COMM-202409-000005,ACC0037928,IND2201016728,app_message,inbound,2024-09-06T11:48:04+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,True,service_delay
COMM-202409-000006,ACC0032302,IND2109007114,sms,outbound,2024-09-17T12:37:14+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,True,fraud_concern
COMM-202409-000007,ACC0051775,IND2209013795,whatsapp,inbound,28-Sep-2024 21:06,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,False,
COMM-202409-000008,ACC0078630,IND2312009753,phone_call,inbound,24/09/2024 14:22,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,False,
COMM-202409-000009,ACC0029204,IND2106005056,whatsapp,outbound,27-Sep-2024 22:30,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202409-000010,ACC0040222,IND2202005373,chatbot,outbound,2024-09-13T07:15:07+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,False,
COMM-202409-000011,ACC0062336,COM2303000109,sms,outbound,2024-09-12T15:41:28+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,positive,False,
COMM-202409-000012,ACC0050641,IND2208017119,chatbot,inbound,2024-09-23T19:01:43+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,False,
COMM-202409-000013,ACC0061503,IND2303010957,email,outbound,2024-09-08 10:19:31,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
COMM-202409-000014,ACC0053497,IND2210018534,whatsapp,inbound,23-Sep-2024 20:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,True,failed_transaction
COMM-202409-000015,ACC0093713,IND2408012074,sms,outbound,2024-09-17T18:50:39+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,True,statement_error
COMM-202409-000016,ACC0073535,IND2309016557,whatsapp,inbound,25-Sep-2024 17:44,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,False,
COMM-202409-000017,ACC0039194,IND2202011364,email,inbound,2024-09-27 11:27:19,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,False,
COMM-202409-000018,ACC0071344,IND2308021674,app_message,inbound,2024-09-09T14:51:38+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,False,
COMM-202409-000019,ACC0072241,IND2308017978,phone_call,inbound,23/09/2024 13:43,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,positive,False,
COMM-202409-000020,ACC0071266,IND2308003438,whatsapp,inbound,02-Sep-2024 17:27,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,positive,False,
COMM-202409-000021,ACC0061051,COM2302000264,app_message,outbound,2024-09-14T22:15:56+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,False,
