suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202409-00001,ACC0020030,IND2006003196,chatbot,2024-09-17T05:33:10+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202409-00002,ACC0030018,COM2106000096,email,2024-09-22 15:22:38,Please send clearer notifications when account details change.,other,submitted
SUG-202409-00003,ACC0076601,IND2310017271,app_message,2024-09-04T14:11:31+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202409-00004,ACC0042673,IND2203001914,chatbot,2024-09-07T14:08:54+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202409-00005,ACC0019997,IND2006001592,chatbot,2024-09-02T02:55:23+02:00,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202409-00006,ACC0072938,IND2308023498,whatsapp,13-Sep-2024 13:41,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202409-00007,ACC0012092,IND1908008449,branch_visit,28/09/2024 15:50,Please allow customers to book branch appointments from the app.,branch_service,reviewed
SUG-202409-00008,ACC0054185,IND2210008112,whatsapp,20-Sep-2024 16:07,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202409-00009,ACC0000585,IND1901004309,phone_call,24/09/2024 11:16,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202409-00010,ACC0035146,IND2111000863,branch_visit,15/09/2024 15:45,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202409-00011,ACC0009588,IND1906005992,chatbot,2024-09-25T10:34:58+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202409-00012,ACC0063189,IND2304001583,social_media,2024/09/29 22:30:18,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202409-00013,ACC0026350,IND2104014416,whatsapp,22-Sep-2024 03:55,It would be useful to have a low-cost account for family remittances.,product_idea,reviewed
SUG-202409-00014,ACC0031273,IND2107014711,whatsapp,01-Sep-2024 03:53,Please add better card freeze and unfreeze controls in the app.,digital_features,reviewed
SUG-202409-00015,ACC0086949,IND2405016618,email,2024-09-08 14:11:07,Please offer a small savings pocket linked to loan repayments.,product_idea,reviewed
