case_id,account_id,customer_id,arrears_amount,days_past_due,collection_stage,last_contact_date,last_contact_channel,promise_to_pay_amount,promise_to_pay_date,arrangement_plan,status,assigned_collector,notes
COLL-202504-00001,ACC0054894,IND2211006750,736.97,26,pre_delinquent,2025-04-21,letter,362.63,2025-05-10,,resolved,Sipho Naidoo,Former churned customer returned; new arrears flagged after failed debit order. Promise to pay recorded after outbound call. Follow-up scheduled.
COLL-202504-00002,ACC0054894,IND2211006750,1730.36,83,late_collections,2025-04-24,branch_visit,,,,closed,Pieter van der Merwe,"Win-back customer relapsed — prior case closed, reopened after NSF debit order. Settlement offer of R1 500 communicated; customer requested until month-end."
COLL-202504-00003,ACC0092376,IND2408016620,1454.53,70,late_collections,2025-04-14,sms,,,,resolved,Lerato Khumalo,New case opened from failed loan repayment and churned relationship status. Debit order returned NSF for third time. Recommend restructuring.
COLL-202504-00004,ACC0082954,IND2402016495,451.72,2,pre_delinquent,2025-04-27,letter,194.91,2025-04-17,,open,Nomsa Dlamini,"New case opened from failed loan repayment and churned relationship status. Customer called, says employer missed payroll. Promised R195 by month-end."
COLL-202504-00005,ACC0007373,IND1905010971,584.02,26,pre_delinquent,2025-04-20,sms,,,,resolved,Zanele Ndlovu,New case opened from failed loan repayment and churned relationship status. Arrangement agreed: R350/month for 6 months starting 27 July.
COLL-202504-00006,ACC0012103,IND1908001306,1149.78,110,legal,2025-04-23,phone_call,,,,open,Zanele Ndlovu,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
COLL-202504-00007,ACC0036512,IND2112012282,286.41,19,pre_delinquent,2025-04-03,sms,43.63,2025-04-27,,resolved,Fatima Patel,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202504-00008,ACC0028624,IND2106014884,3093.11,71,late_collections,2025-04-05,app_message,,,,open,Sipho Naidoo,"New case opened from failed loan repayment and churned relationship status. Customer in Eastern Cape, low income band — hardship assessment required."
COLL-202504-00009,ACC0047703,IND2207007019,2601.16,19,pre_delinquent,2025-04-14,letter,,,,open,David Govender,New case opened from failed loan repayment and churned relationship status. Churned customer — no active transactional account; pursuing outstanding loan balance.
COLL-202504-00010,ACC0101589,IND2501014763,1005.41,28,pre_delinquent,2025-04-05,letter,,,,open,Johan Botha,New case opened from failed loan repayment and churned relationship status. COVID hardship relief applied. Payment holiday granted until June 2020.
COLL-202504-00011,ACC0003085,IND1902014153,4570.34,36,early_collections,2025-04-26,branch_visit,,,,resolved,Sipho Naidoo,New case opened from failed loan repayment and churned relationship status. Legal letter sent via registered post. Awaiting response before summons.
COLL-202504-00012,ACC0099519,IND2412009704,405.85,24,pre_delinquent,2025-04-24,phone_call,115.45,2025-04-20,,open,Lerato Khumalo,"New case opened from failed loan repayment and churned relationship status. Phone disconnected. Sent SMS, no response. Escalating to legal."
