suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202104-00001,ACC0021730,IND21003323,app_message,2021-04-05T17:01:24+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202104-00002,ACC0012090,IND19018545,app_message,2021-04-01T20:00:21+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202104-00003,ACC0010801,IND19002300,phone_call,30/04/2021 08:59,Please add a simple way to see pending debit orders before month end.,digital_features,implemented
SUG-202104-00004,ACC0003503,IND19015210,branch_visit,07/04/2021 13:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202104-00005,ACC0022741,IND21004849,phone_call,26/04/2021 11:56,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202104-00006,ACC0014839,IND19005416,app_message,2021-04-15T08:28:07+02:00,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202104-00007,ACC0016364,IND19004467,app_message,2021-04-08T14:03:40+02:00,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202104-00008,ACC0006519,IND19014312,app_message,2021-04-29T15:55:57+02:00,Please show bank charges before the customer confirms a payment.,fees,implemented
SUG-202104-00009,ACC0003926,IND19017827,phone_call,23/04/2021 17:06,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202104-00010,ACC0004917,IND19005268,app_message,2021-04-11T13:42:41+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202104-00011,ACC0001139,IND19002237,app_message,2021-04-05T21:52:44+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,reviewed
SUG-202104-00012,ACC0012303,IND19009010,branch_visit,16/04/2021 10:15,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202104-00013,ACC0003301,IND19004365,app_message,2021-04-15T09:52:52+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202104-00014,ACC0021291,IND20003147,phone_call,12/04/2021 16:38,The branch queue system should send an SMS when it is nearly your turn.,branch_service,submitted
SUG-202104-00015,ACC0004035,IND19006264,phone_call,22/04/2021 16:17,Please allow customers to book branch appointments from the app.,branch_service,submitted
SUG-202104-00016,ACC0011496,IND19008717,branch_visit,05/04/2021 09:05,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202104-00017,ACC0012972,IND19012652,phone_call,08/04/2021 11:30,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
