response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202301-0000001,CAMP-2023-001,COM23000132,ACC0059503,2023-01-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000002,CAMP-2023-001,COM23000064,ACC0059523,2023-01-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000003,CAMP-2023-001,COM23000239,ACC0059504,2023-01-30,opened,,email,Customer opened or viewed the campaign message.
RESP-202301-0000004,CAMP-2023-002,IND23017119,ACC0059062,2023-01-26,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202301-0000005,CAMP-2023-002,IND23011301,ACC0058332,2023-01-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000006,CAMP-2023-002,IND23000341,ACC0058068,2023-01-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000007,CAMP-2023-002,IND23001490,ACC0058081,2023-01-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000008,CAMP-2023-002,IND23008222,ACC0058921,2023-01-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000009,CAMP-2023-002,IND23005196,ACC0059142,2023-01-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000010,CAMP-2023-002,IND23020875,ACC0058581,2023-01-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000011,CAMP-2023-002,IND23005403,ACC0057566,2023-01-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000012,CAMP-2023-002,IND23020291,ACC0058297,2023-01-08,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000013,CAMP-2023-002,IND23020785,ACC0058492,2023-01-24,complained,,app_push,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202301-0000014,CAMP-2023-002,IND23011077,ACC0057868,2023-01-11,opted_out,,app_push,Customer opted out of marketing messages for this channel.
RESP-202301-0000015,CAMP-2023-002,IND23018499,,2023-01-09,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000016,CAMP-2023-002,IND23009880,ACC0059027,2023-01-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000017,CAMP-2023-002,IND23007044,ACC0057762,2023-01-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000018,CAMP-2023-002,IND23018254,ACC0059014,2023-01-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000019,CAMP-2023-002,IND23004054,ACC0058254,2023-01-15,converted,133,app_push,Customer accepted offer for digital_wallet through app_push.
RESP-202301-0000020,CAMP-2023-002,IND23004748,ACC0059300,2023-01-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000021,CAMP-2023-002,IND23011950,ACC0059171,2023-01-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000022,CAMP-2023-002,IND23009071,ACC0057838,2023-01-25,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202301-0000023,CAMP-2023-002,IND23005561,ACC0058539,2023-01-10,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000024,CAMP-2023-002,IND23015758,ACC0057828,2023-01-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000025,CAMP-2023-002,IND23007550,ACC0059413,2023-01-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000026,CAMP-2023-002,IND23004636,ACC0058201,2023-01-10,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000027,CAMP-2023-002,IND23004355,ACC0058090,2023-01-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000028,CAMP-2023-002,IND23014772,ACC0058940,2023-01-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000029,CAMP-2023-002,IND23013773,ACC0057748,2023-01-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000030,CAMP-2023-002,IND23006542,ACC0059085,2023-01-24,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202301-0000031,CAMP-2023-002,IND23018460,,2023-01-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000032,CAMP-2023-003,IND23003289,ACC0058051,2023-01-13,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202301-0000033,CAMP-2023-003,IND23005903,ACC0059154,2023-01-12,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000034,CAMP-2023-003,IND23012141,,2023-01-21,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000035,CAMP-2023-003,IND23020448,ACC0059362,2023-01-13,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202301-0000036,CAMP-2023-003,IND23015704,ACC0058948,2023-01-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202301-0000037,CAMP-2023-003,IND23016692,ACC0057676,2023-01-05,ignored,,branch_poster,No direct action recorded after campaign exposure.
