response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202312-0000001,CAMP-2023-012,IND2312008112,ACC0079027,2023-12-23,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202312-0000002,CAMP-2023-012,IND2312003622,,2023-12-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202312-0000003,CAMP-2023-012,IND2312009353,,2023-12-30,complained,,sms,"Customer complained about frequency, relevance or timing of marketing contact."
RESP-202312-0000004,CAMP-2023-012,IND2312012724,,2023-12-27,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202312-0000005,CAMP-2023-012,IND2312006443,ACC0078437,2023-12-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202312-0000006,CAMP-2023-012,IND2312009529,ACC0078469,2023-12-29,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202312-0000007,CAMP-2023-012,IND2312008598,ACC0079231,2023-12-24,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202312-0000008,CAMP-2023-012,IND2312003238,ACC0078951,2023-12-30,opened,,sms,Customer opened or viewed the campaign message.
RESP-202312-0000009,CAMP-2023-012,IND2312014211,ACC0079226,2023-12-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202312-0000010,CAMP-2023-012,IND2312009451,,2023-12-31,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202312-0000011,CAMP-2023-012,IND2312012708,,2023-12-29,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202312-0000012,CAMP-2023-012,IND2312012843,ACC0078622,2023-12-23,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202312-0000013,CAMP-2023-012,IND2312008099,,2023-12-31,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202312-0000014,CAMP-2023-012,IND2312014142,ACC0078791,2023-12-25,clicked,,whatsapp,Customer clicked through to campaign landing page or product information.
RESP-202312-0000015,CAMP-2023-012,IND2312005385,ACC0078925,2023-12-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-202312-0000016,CAMP-2023-012,IND2312012416,ACC0078519,2023-12-24,ignored,,whatsapp,No direct action recorded after campaign exposure.
RESP-202312-0000017,CAMP-2023-012,IND2312001408,,2023-12-30,opened,,whatsapp,Customer opened or viewed the campaign message.
RESP-202312-0000018,CAMP-2023-012,IND2312002640,ACC0078823,2023-12-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
