comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202007-000002,ACC0006153,IND19010755,branch_visit,inbound,22/07/2020 13:50,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000006,ACC0005603,IND19011571,phone_call,inbound,17/07/2020 08:46,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000007,ACC0014817,IND19001689,phone_call,inbound,05/07/2020 13:55,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202007-000015,ACC0008078,IND19003714,phone_call,inbound,08/07/2020 10:04,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202007-000016,ACC0007160,IND19009221,branch_visit,inbound,23/07/2020 08:20,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000019,ACC0007571,IND19014352,branch_visit,inbound,01/07/2020 10:20,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,fraud_concern,escalted,Card monitoring case opened and customer advised on dispute documents.
COMM-202007-000020,ACC0001282,IND19007129,phone_call,inbound,25/07/2020 17:35,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202007-000021,ACC0008907,IND19008512,phone_call,inbound,20/07/2020 10:56,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000026,ACC0008364,IND19001972,phone_call,inbound,29/07/2020 16:33,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,failed_transaction,escalted,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000032,ACC0010595,IND19012613,phone_call,inbound,05/07/2020 09:16,Unauthorised bank charge enquiry,"Eish, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202007-000037,ACC0003136,IND19002072,phone_call,inbound,16/07/2020 10:25,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000042,ACC0012989,IND19009602,phone_call,inbound,30/07/2020 12:34,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202007-000043,ACC0012561,IND19003165,app_message,inbound,2020-07-29T11:56:38+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202007-000044,ACC0010295,IND19007893,app_message,inbound,2020-07-14T07:30:26+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202007-000047,ACC0005331,IND19003950,phone_call,inbound,16/07/2020 12:41,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect. This also seems connected to Lockdown restrictions re-tightened in Gauteng.,negative,,2020-07-12,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202007-000049,ACC0009765,IND19008546,branch_visit,inbound,29/07/2020 09:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,staff_behavior,escalted,Branch manager to contact customer and review service notes.
COMM-202007-000053,ACC0014987, IND19010799 ,branch_visit,inbound,18/07/2020 14:50,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202007-000054,ACC0016547,IND19008923,app_message,inbound,2020-07-19T09:11:17+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202007-000056,ACC0009087,IND19005120,phone_call,inbound,17/07/2020 17:37,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000057,ACC0014346,IND19007843,phone_call,inbound,11/07/2020 10:16,Card blocked at ATM,"Eish, My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.",negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000059,ACC0005114,IND19009118,branch_visit,inbound,14/07/2020 12:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202007-000062,ACC0004113,IND19020848,phone_call,inbound,13/07/2020 14:22,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,escalted,Charge sent to finance controls for validation against tariff table.
COMM-202007-000065,ACC0011658,IND19019139,branch_visit,inbound,20/07/2020 14:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202007-000066,ACC0014775,IND19004605,branch_visit,inbound,16/07/2020 10:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000067,ACC0002593,IND19000658,app_message,inbound,2020-07-08T09:21:05+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000084,ACC0015275,IND19012019,phone_call,inbound,26/07/2020 11:11,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202007-000089,ACC0005331,IND19003950,app_message,inbound,2020-07-31T12:37:29+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202007-000092,ACC0012305,IND19010535,branch_visit,inbound,14/07/2020 11:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202007-000093,ACC0000330,IND19007194,app_message,inbound,2020-07-17T17:43:30+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,Digital channels reshape banking workloads as customer growth continues,,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202007-000097,ACC0001626,IND19004114,phone_call,inbound,16/07/2020 16:09,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000103,ACC0015559,IND19015691,app_message,inbound,2020-07-25T13:13:41+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202007-000104,ACC0000415,IND19016238,phone_call,inbound,20/07/2020 17:56,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202007-000106,ACC0017605,IND19011936,branch_visit,inbound,22/07/2020 15:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202007-000107,ACC0002257,IND19005614,phone_call,inbound,16/07/2020 16:25,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000130,ACC0016300,IND19004530,phone_call,inbound,14/07/2020 16:49,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202007-000133,ACC0005399,IND19012294,phone_call,inbound,30/07/2020 17:35,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000136,ACC0010160,IND19012728,app_message,inbound,2020-07-12T13:55:59+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202007-000138,ACC0005822,IND19009557,app_message,inbound,2020-07-18T19:05:56+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,2020-07-12,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202007-000139,ACC0007449,IND19009805,branch_visit,inbound,21/07/2020 08:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202007-000140,ACC0016354,IND19010183,phone_call,inbound,23/07/2020 07:45,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202007-000142,ACC0008636,IND19005072,app_message,inbound,2020-07-13T07:18:21+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202007-000144,ACC0000845, IND19009812 ,app_message,inbound,2020-07-13T09:02:32+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202007-000149,ACC0015194,IND19010344,branch_visit,inbound,22/07/2020 11:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
