suggestion_id,account_id,customer_id,channel,timestamp,suggestion_text,category,status
SUG-202007-00001,ACC0009768,IND1906015618,phone_call,31/07/2020 11:12,Please send clearer notifications when account details change.,other,reviewed
SUG-202007-00002,ACC0004833,IND1903019479,branch_visit,26/07/2020 08:30,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202007-00003,ACC0017571,IND19014161,app_message,2020-07-12T07:04:48+02:00,A monthly fee breakdown would make the statement easier to understand.,fees,submitted
SUG-202007-00004,ACC0015677,IND1911004003,app_message,2020-07-16T18:48:12+02:00,Please offer a small savings pocket linked to loan repayments.,product_idea,submitted
SUG-202007-00005,ACC0014424,COM1909000194,phone_call,14/07/2020 18:13,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202007-00006,ACC0001601,IND1901014936,app_message,2020-07-07T19:17:05+02:00,It would be useful to have a low-cost account for family remittances.,product_idea,submitted
SUG-202007-00007,ACC0009512,IND1906008009,app_message,2020-07-10T21:47:09+02:00,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,reviewed
SUG-202007-00008,ACC0006821,IND1904000585,app_message,2020-07-31T05:41:29+02:00,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202007-00009,ACC0010751,IND1907003812,phone_call,20/07/2020 08:49,Please add a simple way to see pending debit orders before month end.,digital_features,submitted
SUG-202007-00010,ACC0002246,IND1902004617,app_message,2020-07-16T12:29:29+02:00,Please send clearer notifications when account details change.,other,submitted
SUG-202007-00011,ACC0009408,IND1906015381,branch_visit,04/07/2020 12:50,Please add better card freeze and unfreeze controls in the app.,digital_features,submitted
SUG-202007-00012,ACC0009163,IND1906005213,phone_call,10/07/2020 07:16,It would help if the app showed why a transfer is delayed instead of only saying pending.,digital_features,submitted
SUG-202007-00013,ACC0001340,IND1901008807,phone_call,28/07/2020 07:48,Please show bank charges before the customer confirms a payment.,fees,submitted
SUG-202007-00014,ACC0012498,IND1908007077,phone_call,24/07/2020 16:25,Please offer a small savings pocket linked to loan repayments.,product_idea,implemented
SUG-202007-00015,ACC0018042,IND19000060,phone_call,25/07/2020 17:35,A monthly fee breakdown would make the statement easier to understand.,fees,implemented
